Date/Time (LST),Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Meter Reading (KWHr)
01-07-2023 19:00,7,1,19:00,20.8,19.9,95,5,10,24.1,99.7,28,,Mostly Cloudy,5.922
01-07-2023 20:00,7,1,20:00,20.7,19.9,95,11,12,24.1,99.69,28,,NA,5.919
01-07-2023 21:00,7,1,21:00,20,19.3,95,11,14,24.1,99.66,27,,NA,5.94
01-07-2023 22:00,7,1,22:00,19.9,18.9,94,14,16,12.9,99.68,,,Mostly Cloudy,5.917
01-07-2023 23:00,7,1,23:00,19.5,19,97,14,9,12.9,99.69,,,NA,5.969
02-07-2023 00:00,7,2,00:00,19.9,19.5,97,10,3,12.9,99.69,,,NA,6.057
02-07-2023 01:00,7,2,01:00,19.7,19.4,98,12,4,12.9,99.65,,,Cloudy,5.947
02-07-2023 02:00,7,2,02:00,19.8,19.4,97,5,6,12.9,99.61,,,NA,5.895
02-07-2023 03:00,7,2,03:00,19.7,19.5,99,19,5,24.1,99.56,,,NA,6.062
02-07-2023 04:00,7,2,04:00,19.2,18.8,97,13,7,12.9,99.58,,,Mostly Cloudy,5.989
02-07-2023 05:00,7,2,05:00,19.1,19,99,36,2,12.9,99.62,,,NA,5.951
02-07-2023 06:00,7,2,06:00,19.7,19.6,99,8,4,1.6,99.62,,,Fog,5.825
02-07-2023 07:00,7,2,07:00,20.4,20,97,9,5,3.2,99.63,28,,Fog,5.88
02-07-2023 08:00,7,2,08:00,21.2,20.2,94,36,2,4.8,99.64,29,,Fog,5.873
02-07-2023 09:00,7,2,09:00,21.4,20.2,93,36,2,6.4,99.66,29,,Fog,5.861
02-07-2023 10:00,7,2,10:00,22.6,20.8,90,1,6,8.1,99.66,31,,Fog,5.837
02-07-2023 11:00,7,2,11:00,23.4,20.9,85,31,3,8.1,99.69,32,,Fog,5.833
02-07-2023 12:00,7,2,12:00,25.3,20.7,76,35,3,8.1,99.68,33,,"Smoke,Haze",5.821
02-07-2023 13:00,7,2,13:00,25.8,21.3,76,3,7,8.1,99.61,34,,Haze,5.845
02-07-2023 14:00,7,2,14:00,26.3,21.1,72,35,7,8.1,99.58,35,,Haze,5.864
02-07-2023 15:00,7,2,15:00,26.3,20.1,68,31,6,8.1,99.54,34,,Haze,5.846
02-07-2023 16:00,7,2,16:00,26.4,20.3,68,18,5,9.7,99.53,34,,Haze,5.831
02-07-2023 17:00,7,2,17:00,26.1,21.1,74,26,5,16.1,99.53,35,,NA,5.709
02-07-2023 18:00,7,2,18:00,25.7,21.7,78,21,4,16.1,99.54,35,,NA,5.668
02-07-2023 19:00,7,2,19:00,24.5,21.6,84,22,5,24.1,99.55,33,,Mostly Cloudy,5.664
02-07-2023 20:00,7,2,20:00,22.6,20.6,88,15,5,24.1,99.56,31,,NA,5.69
02-07-2023 21:00,7,2,21:00,21.4,19.9,91,14,4,24.1,99.61,29,,NA,5.685
02-07-2023 22:00,7,2,22:00,20.4,19.4,94,36,1,16.1,99.59,27,,Mainly Clear,5.666
02-07-2023 23:00,7,2,23:00,20.2,19.4,95,11,5,16.1,99.61,27,,NA,5.721
03-07-2023 00:00,7,3,00:00,18.4,18.1,98,36,3,16.1,99.59,,,NA,5.683
03-07-2023 01:00,7,3,01:00,19.1,19.1,100,12,4,9.7,99.61,,,Fog,5.739
03-07-2023 02:00,7,3,02:00,19.4,19.4,100,5,9,0.2,99.61,,,Fog,5.712
03-07-2023 03:00,7,3,03:00,19.2,19.2,100,6,8,0.2,99.61,,,Fog,5.717
03-07-2023 04:00,7,3,04:00,19.1,19.1,100,5,11,0.4,99.63,,,Fog,5.716
03-07-2023 05:00,7,3,05:00,19.2,19.2,100,6,10,0.4,99.67,,,Fog,5.709
03-07-2023 06:00,7,3,06:00,19.4,19.4,100,6,8,0.8,99.7,,,Fog,5.693
03-07-2023 07:00,7,3,07:00,20,20,100,7,8,1.6,99.73,28,,Fog,5.707
03-07-2023 08:00,7,3,08:00,20.6,20.2,98,4,8,3.2,99.73,28,,Fog,5.712
03-07-2023 09:00,7,3,09:00,21.4,19.8,91,13,7,6.4,99.76,29,,Fog,5.705
03-07-2023 10:00,7,3,10:00,24.1,20.9,82,11,4,8.1,99.78,32,,Fog,5.686
03-07-2023 11:00,7,3,11:00,25.4,20.9,76,7,9,8.1,99.77,34,,Haze,5.709
03-07-2023 12:00,7,3,12:00,26.2,21.1,73,36,3,8.1,99.73,35,,Haze,5.679
03-07-2023 13:00,7,3,13:00,27.7,21.3,67,11,3,8.1,99.71,36,,Haze,5.696
03-07-2023 14:00,7,3,14:00,27.7,20.5,64,8,9,9.7,99.7,36,,Haze,5.703
03-07-2023 15:00,7,3,15:00,27.6,19.7,62,17,6,19.3,99.66,35,,NA,5.701
03-07-2023 16:00,7,3,16:00,27.5,20.4,65,35,12,19.3,99.68,35,,Mostly Cloudy,5.679
03-07-2023 17:00,7,3,17:00,27.2,20.1,65,6,3,19.3,99.63,35,,NA,5.663
03-07-2023 18:00,7,3,18:00,26.6,21,71,5,12,24.1,99.7,35,,NA,5.683
03-07-2023 19:00,7,3,19:00,25.8,21.9,79,4,9,24.1,99.73,35,,Mostly Cloudy,5.658
03-07-2023 20:00,7,3,20:00,25.7,20.3,71,25,4,24.1,99.75,34,,NA,5.691
03-07-2023 21:00,7,3,21:00,23.2,20.1,83,18,7,24.1,99.74,31,,NA,5.686
03-07-2023 22:00,7,3,22:00,20.6,19.5,93,20,5,24.1,99.79,28,,Mainly Clear,5.668
03-07-2023 23:00,7,3,23:00,20.1,19.4,96,17,7,24.1,99.81,27,,NA,5.693
04-07-2023 00:00,7,4,00:00,20.6,20,96,18,6,24.1,99.86,28,,NA,5.683
04-07-2023 01:00,7,4,01:00,19.3,18.9,97,21,4,24.1,99.84,,,Clear,5.727
04-07-2023 02:00,7,4,02:00,19.3,19.2,100,22,4,24.1,99.85,,,NA,5.68
04-07-2023 03:00,7,4,03:00,18.2,18.2,100,36,2,24.1,99.84,,,NA,5.714
04-07-2023 04:00,7,4,04:00,18.6,18.6,100,36,3,12.9,99.85,,,Clear,5.723
04-07-2023 05:00,7,4,05:00,18.8,18.8,100,3,6,12.9,99.89,,,NA,5.72
04-07-2023 06:00,7,4,06:00,21,20.8,99,36,3,16.1,99.91,29,,NA,5.711
04-07-2023 07:00,7,4,07:00,23.5,20.1,81,29,3,16.1,99.95,31,,Clear,5.719
04-07-2023 08:00,7,4,08:00,25,21,78,15,3,16.1,99.99,33,,NA,5.717
04-07-2023 09:00,7,4,09:00,27.1,21.2,69,36,1,24.1,99.99,36,,NA,5.785
04-07-2023 10:00,7,4,10:00,28.2,21.1,65,22,7,16.1,99.97,37,,Mainly Clear,5.72
04-07-2023 11:00,7,4,11:00,29.5,19.6,55,15,5,16.1,99.98,37,,NA,5.659
04-07-2023 12:00,7,4,12:00,29.7,18.6,51,22,4,24.1,99.93,36,,NA,5.599
04-07-2023 13:00,7,4,13:00,29.5,18.7,52,19,3,16.1,99.89,36,,Mostly Cloudy,5.664
04-07-2023 14:00,7,4,14:00,30.7,19.3,50,14,7,16.1,99.9,38,,NA,5.629
04-07-2023 15:00,7,4,15:00,26.6,19.5,65,9,13,16.1,99.96,34,,NA,5.658
04-07-2023 16:00,7,4,16:00,25.8,20.4,72,6,30,16.1,99.89,34,,Mostly Cloudy,5.806
04-07-2023 17:00,7,4,17:00,26.8,20.6,69,3,7,16.1,99.86,35,,NA,5.737
04-07-2023 18:00,7,4,18:00,27.6,21.5,69,24,11,24.1,99.78,36,,NA,5.689
04-07-2023 19:00,7,4,19:00,25.8,21.9,79,10,28,24.1,99.95,35,,Mostly Cloudy,5.639
04-07-2023 20:00,7,4,20:00,23.4,20.8,85,13,10,24.1,99.94,32,,NA,5.692
04-07-2023 21:00,7,4,21:00,22,20.7,92,11,9,24.1,99.97,30,,NA,5.743
04-07-2023 22:00,7,4,22:00,21.7,20.7,94,6,8,24.1,100,30,,Mainly Clear,5.742
04-07-2023 23:00,7,4,23:00,20.5,19.7,95,7,6,24.1,100,28,,NA,5.722
05-07-2023 00:00,7,5,00:00,20.5,20,97,30,3,24.1,100.01,28,,NA,5.685
05-07-2023 01:00,7,5,01:00,20.2,19.8,97,5,13,24.1,100.02,28,,Clear,5.673
05-07-2023 02:00,7,5,02:00,19.6,19.5,99,5,4,24.1,100.01,,,NA,5.68
05-07-2023 03:00,7,5,03:00,18.9,18.8,99,36,2,24.1,100,,,NA,5.676
05-07-2023 04:00,7,5,04:00,19.2,19.2,100,26,5,16.1,100.03,,,Mainly Clear,5.697
05-07-2023 05:00,7,5,05:00,18.4,18.4,100,20,5,1.2,100.08,,,Fog,5.702
05-07-2023 06:00,7,5,06:00,20.3,20.2,100,24,7,12.9,100.08,28,,NA,5.683
05-07-2023 07:00,7,5,07:00,23.1,21.4,90,25,11,16.1,100.1,32,,Mainly Clear,5.682
05-07-2023 08:00,7,5,08:00,25.6,19.9,71,28,14,16.1,100.11,33,,NA,5.788
05-07-2023 09:00,7,5,09:00,27.2,20.1,65,29,11,24.1,100.09,35,,NA,5.821
05-07-2023 10:00,7,5,10:00,28.8,19.1,55,30,4,16.1,100.09,36,,Mainly Clear,5.806
05-07-2023 11:00,7,5,11:00,29.9,20.3,56,30,8,16.1,100.1,38,,NA,5.79
05-07-2023 12:00,7,5,12:00,31.4,19.9,50,29,7,24.1,100.09,39,,NA,5.737
05-07-2023 13:00,7,5,13:00,31.9,19.1,46,28,19,16.1,100.05,39,,Mostly Cloudy,5.786
05-07-2023 14:00,7,5,14:00,32.8,20.1,46,29,16,16.1,100.02,40,,NA,5.858
05-07-2023 15:00,7,5,15:00,32.5,19.8,46,25,17,16.1,99.99,40,,NA,5.842
05-07-2023 16:00,7,5,16:00,32.8,18.1,41,27,9,16.1,99.95,39,,Mostly Cloudy,5.838
05-07-2023 17:00,7,5,17:00,32.3,19.2,45,24,9,24.1,99.91,39,,NA,5.835
05-07-2023 18:00,7,5,18:00,31.4,17.6,43,24,12,24.1,99.93,37,,NA,5.86
05-07-2023 19:00,7,5,19:00,29.2,18,50,24,11,24.1,99.91,35,,Mainly Clear,5.876
05-07-2023 20:00,7,5,20:00,27.7,17.2,52,21,7,24.1,99.91,33,,NA,5.817
05-07-2023 21:00,7,5,21:00,25.1,17.2,61,17,8,24.1,99.97,31,,NA,5.729
05-07-2023 22:00,7,5,22:00,24.2,19.1,73,18,8,24.1,99.97,31,,Mainly Clear,5.618
05-07-2023 23:00,7,5,23:00,23.4,19.2,77,20,10,24.1,100,30,,NA,5.475
06-07-2023 00:00,7,6,00:00,22.4,19.3,83,29,7,24.1,100.02,29,,NA,5.499
06-07-2023 01:00,7,6,01:00,21.9,19.5,86,19,10,24.1,100.02,29,,Mainly Clear,5.527
06-07-2023 02:00,7,6,02:00,21.4,19,86,19,12,24.1,100.01,28,,NA,5.52
06-07-2023 03:00,7,6,03:00,20.7,18.8,89,20,10,24.1,100.01,27,,NA,5.505
06-07-2023 04:00,7,6,04:00,20,18.6,92,18,11,24.1,99.98,26,,Mainly Clear,5.529
06-07-2023 05:00,7,6,05:00,20,18.8,93,20,10,24.1,100,27,,NA,5.551
06-07-2023 06:00,7,6,06:00,21.6,19.2,86,22,7,24.1,100,29,,NA,5.544
06-07-2023 07:00,7,6,07:00,24.6,18.9,70,22,12,24.1,100,31,,Mostly Cloudy,5.564
06-07-2023 08:00,7,6,08:00,26.3,19.6,66,23,7,24.1,99.97,34,,NA,5.528
06-07-2023 09:00,7,6,09:00,28.3,20.5,62,23,10,24.1,99.92,36,,NA,5.542
06-07-2023 10:00,7,6,10:00,29.7,20.6,58,21,13,24.1,99.88,38,,Mainly Clear,5.542
06-07-2023 11:00,7,6,11:00,30.9,19.6,51,22,11,24.1,99.85,38,,NA,5.489
06-07-2023 12:00,7,6,12:00,31.7,19,46,18,14,24.1,99.78,38,,NA,5.581
06-07-2023 13:00,7,6,13:00,32.8,17.5,39,21,13,24.1,99.7,38,,Mostly Cloudy,5.592
06-07-2023 14:00,7,6,14:00,33,17.4,39,20,14,24.1,99.62,39,,NA,5.595
06-07-2023 15:00,7,6,15:00,33.4,16.3,35,20,19,24.1,99.59,38,,NA,5.578
06-07-2023 16:00,7,6,16:00,32.5,17.1,39,22,23,24.1,99.54,38,,Mostly Cloudy,5.55
06-07-2023 17:00,7,6,17:00,31.3,17.5,43,21,18,24.1,99.53,37,,NA,5.596
06-07-2023 18:00,7,6,18:00,29.5,18.1,49,21,11,24.1,99.54,36,,NA,5.532
06-07-2023 19:00,7,6,19:00,25.3,19.5,70,31,24,24.1,99.62,32,,Mostly Cloudy,5.573
06-07-2023 20:00,7,6,20:00,24.7,18.8,69,34,15,24.1,99.61,31,,NA,5.463
06-07-2023 21:00,7,6,21:00,24.4,18.8,71,33,8,24.1,99.62,31,,NA,5.525
06-07-2023 22:00,7,6,22:00,22.5,19,80,20,6,24.1,99.62,29,,Mostly Cloudy,5.49
06-07-2023 23:00,7,6,23:00,22.3,19.6,85,28,6,24.1,99.59,30,,NA,5.498
07-07-2023 00:00,7,7,00:00,21.8,19.5,87,26,10,24.1,99.6,29,,NA,5.5
07-07-2023 01:00,7,7,01:00,20.8,19.5,92,23,7,24.1,99.56,28,,Mostly Cloudy,5.505
07-07-2023 02:00,7,7,02:00,20.7,19.6,93,24,8,24.1,99.59,28,,NA,5.531
07-07-2023 03:00,7,7,03:00,20.8,19.6,93,25,10,24.1,99.62,28,,"Thunderstorms,Rain Showers",5.518
07-07-2023 04:00,7,7,04:00,20.3,19.5,95,24,7,24.1,99.62,27,,Mostly Cloudy,5.536
07-07-2023 05:00,7,7,05:00,20.8,19.9,95,24,7,24.1,99.62,28,,Rain Showers,5.554
07-07-2023 06:00,7,7,06:00,21,20.1,94,28,7,24.1,99.67,29,,NA,5.548
07-07-2023 07:00,7,7,07:00,22.4,20.1,87,29,18,24.1,99.69,30,,Mostly Cloudy,5.567
07-07-2023 08:00,7,7,08:00,23.8,19.6,77,27,18,24.1,99.74,31,,NA,5.544
07-07-2023 09:00,7,7,09:00,23.4,19.7,80,27,12,24.1,99.76,31,,NA,5.544
07-07-2023 10:00,7,7,10:00,24.2,18.6,70,26,16,24.1,99.76,31,,Mostly Cloudy,5.524
07-07-2023 11:00,7,7,11:00,24,19.1,74,26,15,24.1,99.76,31,,NA,5.513
07-07-2023 12:00,7,7,12:00,25.4,19.4,69,28,14,24.1,99.73,32,,NA,5.506
07-07-2023 13:00,7,7,13:00,26.4,18.5,61,30,18,24.1,99.68,33,,Mostly Cloudy,5.512
07-07-2023 14:00,7,7,14:00,27.8,19.6,60,27,18,24.1,99.66,35,,NA,5.513
07-07-2023 15:00,7,7,15:00,28.4,18.4,54,27,18,24.1,99.64,35,,NA,5.396
07-07-2023 16:00,7,7,16:00,29,17.5,49,29,14,24.1,99.62,35,,Mainly Clear,5.439
07-07-2023 17:00,7,7,17:00,28.7,17.6,50,27,14,24.1,99.64,34,,NA,5.49
07-07-2023 18:00,7,7,18:00,27.8,17.8,54,28,15,24.1,99.67,34,,NA,5.435
07-07-2023 19:00,7,7,19:00,25.5,19,67,26,9,24.1,99.64,32,,Mainly Clear,5.418
07-07-2023 20:00,7,7,20:00,24.4,18.2,68,26,7,24.1,99.64,31,,NA,5.483
07-07-2023 21:00,7,7,21:00,23.9,18.3,71,19,12,24.1,99.73,30,,NA,5.539
07-07-2023 22:00,7,7,22:00,22.8,19.9,83,21,10,24.1,99.72,30,,Mainly Clear,5.51
07-07-2023 23:00,7,7,23:00,22,19.8,87,22,9,24.1,99.72,29,,NA,5.549
08-07-2023 00:00,7,8,00:00,21,19.6,92,22,6,24.1,99.72,28,,NA,5.525
08-07-2023 01:00,7,8,01:00,21,19.6,92,29,9,24.1,99.75,28,,Mainly Clear,5.512
08-07-2023 02:00,7,8,02:00,21.4,19.9,91,29,7,24.1,99.72,29,,NA,5.499
08-07-2023 03:00,7,8,03:00,19.5,19,97,18,8,24.1,99.69,,,NA,5.508
08-07-2023 04:00,7,8,04:00,19.6,19.1,97,16,10,24.1,99.74,,,Mostly Cloudy,5.557
08-07-2023 05:00,7,8,05:00,19.8,19.4,98,15,10,24.1,99.75,,,NA,5.559
08-07-2023 06:00,7,8,06:00,19.8,19.5,99,18,8,2.4,99.75,,,Fog,5.412
08-07-2023 07:00,7,8,07:00,19.9,19.6,98,22,12,9.7,99.79,,,Fog,5.561
08-07-2023 08:00,7,8,08:00,22.8,17.3,71,20,9,24.1,99.78,28,,NA,5.533
08-07-2023 09:00,7,8,09:00,25.1,16,56,20,15,24.1,99.76,30,,NA,5.537
08-07-2023 10:00,7,8,10:00,25.9,13.9,47,19,15,24.1,99.75,29,,Mainly Clear,5.532
08-07-2023 11:00,7,8,11:00,26.3,12.1,41,16,22,24.1,99.77,29,,NA,5.5
08-07-2023 12:00,7,8,12:00,27.2,13.4,42,18,22,24.1,99.73,30,,NA,5.513
08-07-2023 13:00,7,8,13:00,27,12.1,39,19,14,24.1,99.68,29,,Mainly Clear,5.505
08-07-2023 14:00,7,8,14:00,27.5,13.7,42,22,17,24.1,99.65,31,,NA,5.484
08-07-2023 15:00,7,8,15:00,27.4,13.8,42,18,12,24.1,99.62,31,,NA,5.493
08-07-2023 16:00,7,8,16:00,27.6,12.1,38,19,14,24.1,99.58,30,,Clear,5.499
08-07-2023 17:00,7,8,17:00,26.4,12.9,43,22,13,24.1,99.55,29,,NA,5.411
08-07-2023 18:00,7,8,18:00,24.7,9.2,37,20,17,24.1,99.54,26,,NA,5.444
08-07-2023 19:00,7,8,19:00,22.9,11.5,48,18,9,24.1,99.55,25,,Mostly Cloudy,5.475
08-07-2023 20:00,7,8,20:00,21.6,11.8,53,22,7,24.1,99.57,,,NA,5.5
08-07-2023 21:00,7,8,21:00,21.1,12.9,59,19,7,24.1,99.6,,,NA,5.482
08-07-2023 22:00,7,8,22:00,19.7,14,69,19,7,24.1,99.56,,,Mostly Cloudy,5.442
08-07-2023 23:00,7,8,23:00,19.6,15.5,77,19,9,24.1,99.62,,,NA,5.406
09-07-2023 00:00,7,9,00:00,19.7,15.8,78,22,8,24.1,99.62,,,NA,5.389
09-07-2023 01:00,7,9,01:00,19.5,15.9,80,20,7,24.1,99.62,,,Mostly Cloudy,5.523
09-07-2023 02:00,7,9,02:00,18.6,16.1,85,18,10,24.1,99.62,,,NA,5.527
09-07-2023 03:00,7,9,03:00,18,15.9,87,21,10,24.1,99.61,,,NA,5.524
09-07-2023 04:00,7,9,04:00,17.5,16.1,91,21,8,24.1,99.63,,,Mostly Cloudy,5.509
09-07-2023 05:00,7,9,05:00,17.1,15.7,92,22,8,24.1,99.67,,,NA,5.506
09-07-2023 06:00,7,9,06:00,19.1,16.6,85,26,7,24.1,99.67,,,NA,5.484
09-07-2023 07:00,7,9,07:00,19.7,16.5,82,26,10,24.1,99.72,,,Mostly Cloudy,5.525
09-07-2023 08:00,7,9,08:00,20.7,16.3,75,25,8,24.1,99.74,26,,NA,5.507
09-07-2023 09:00,7,9,09:00,21.7,16,70,19,5,24.1,99.7,26,,NA,5.532
09-07-2023 10:00,7,9,10:00,22.5,15.8,65,36,3,24.1,99.69,27,,Mostly Cloudy,5.541
09-07-2023 11:00,7,9,11:00,23.3,16.3,64,36,1,24.1,99.69,28,,NA,5.517
09-07-2023 12:00,7,9,12:00,24.1,14.5,54,,0,24.1,99.67,28,,NA,5.518
09-07-2023 13:00,7,9,13:00,25.3,15.1,53,34,5,24.1,99.62,29,,Cloudy,5.516
09-07-2023 14:00,7,9,14:00,26.5,15.9,52,36,3,24.1,99.57,31,,NA,5.465
09-07-2023 15:00,7,9,15:00,26.5,15.4,50,25,5,24.1,99.56,31,,NA,5.38
09-07-2023 16:00,7,9,16:00,26.3,16.4,54,4,13,24.1,99.54,31,,Cloudy,5.364
09-07-2023 17:00,7,9,17:00,25.9,16.6,56,5,4,24.1,99.52,31,,NA,5.353
09-07-2023 18:00,7,9,18:00,25,16.7,60,6,9,24.1,99.56,30,,NA,5.369
09-07-2023 19:00,7,9,19:00,24.3,17.5,65,5,9,24.1,99.57,30,,Cloudy,5.296
09-07-2023 20:00,7,9,20:00,23.7,17.8,69,5,7,24.1,99.56,30,,NA,5.315
09-07-2023 21:00,7,9,21:00,22.9,18.2,75,14,5,24.1,99.6,29,,NA,5.326
09-07-2023 22:00,7,9,22:00,21.8,18.6,82,11,9,24.1,99.58,28,,Cloudy,5.366
09-07-2023 23:00,7,9,23:00,20.9,18.9,88,11,9,12.9,99.57,28,,Rain Showers,5.376
10-07-2023 00:00,7,10,00:00,20.1,19.4,96,6,9,12.9,99.55,27,,NA,5.407
10-07-2023 01:00,7,10,01:00,19.9,19.1,96,7,7,24.1,99.53,,,Cloudy,5.385
10-07-2023 02:00,7,10,02:00,19.4,19,98,4,9,24.1,99.56,,,NA,5.421
10-07-2023 03:00,7,10,03:00,19.6,19.3,98,4,9,12.9,99.53,,,NA,5.388
10-07-2023 04:00,7,10,04:00,19.4,19.1,98,5,4,12.9,99.55,,,Mostly Cloudy,5.408
10-07-2023 05:00,7,10,05:00,19.8,19.5,98,3,11,12.9,99.53,,,NA,5.401
10-07-2023 06:00,7,10,06:00,20.2,19.7,97,3,3,12.9,99.6,28,,NA,5.394
10-07-2023 07:00,7,10,07:00,21.1,19.6,91,34,8,16.1,99.63,28,,Cloudy,5.384
10-07-2023 08:00,7,10,08:00,22.1,19.4,84,36,1,24.1,99.68,29,,NA,5.4
10-07-2023 09:00,7,10,09:00,23.8,19.1,75,33,12,24.1,99.65,31,,NA,5.445
10-07-2023 10:00,7,10,10:00,24.1,20.1,78,29,13,24.1,99.65,32,,Mostly Cloudy,5.462
10-07-2023 11:00,7,10,11:00,24.5,19.3,72,30,3,24.1,99.62,32,,NA,5.447
10-07-2023 12:00,7,10,12:00,24.5,19.2,72,13,4,24.1,99.59,31,,NA,5.427
10-07-2023 13:00,7,10,13:00,24.8,19.6,72,9,6,24.1,99.58,32,,Mostly Cloudy,5.418
10-07-2023 14:00,7,10,14:00,26.6,19.9,66,36,3,24.1,99.55,34,,NA,5.662
10-07-2023 15:00,7,10,15:00,26.8,18.8,61,31,4,24.1,99.54,33,,NA,5.626
10-07-2023 16:00,7,10,16:00,25.8,19.2,66,10,13,24.1,99.53,33,,Mostly Cloudy,5.596
10-07-2023 17:00,7,10,17:00,24.2,20.4,79,17,4,24.1,99.55,32,,Rain,5.584
10-07-2023 18:00,7,10,18:00,23,20.8,87,11,10,24.1,99.55,31,,NA,4.555
10-07-2023 19:00,7,10,19:00,21.6,20.5,94,17,10,24.1,99.56,30,,Mostly Cloudy,5.612
10-07-2023 20:00,7,10,20:00,21.2,20.5,96,17,8,24.1,99.57,29,,NA,5.649
10-07-2023 21:00,7,10,21:00,19.8,19.4,98,13,9,24.1,99.61,,,NA,5.581
10-07-2023 22:00,7,10,22:00,19.1,18.9,99,14,8,24.1,99.57,,,Mostly Cloudy,5.584
10-07-2023 23:00,7,10,23:00,18.9,18.6,98,16,7,24.1,99.54,,,NA,5.617
11-07-2023 00:00,7,11,00:00,18.3,18.2,99,14,4,24.1,99.52,,,NA,5.693
11-07-2023 01:00,7,11,01:00,18,17.9,100,21,7,24.1,99.47,,,Mostly Cloudy,5.562
11-07-2023 02:00,7,11,02:00,18.3,18.3,100,36,2,24.1,99.47,,,NA,5.555
11-07-2023 03:00,7,11,03:00,18.2,18.2,100,25,5,24.1,99.48,,,NA,5.428
11-07-2023 04:00,7,11,04:00,18.5,18,97,24,3,24.1,99.5,,,Cloudy,5.344
11-07-2023 05:00,7,11,05:00,18.7,17.2,91,21,8,24.1,99.51,,,NA,5.347
11-07-2023 06:00,7,11,06:00,18.9,17.5,92,21,9,24.1,99.52,,,NA,5.359
11-07-2023 07:00,7,11,07:00,19.1,17.2,89,19,11,24.1,99.47,,,Mostly Cloudy,5.372
11-07-2023 08:00,7,11,08:00,21.8,17.8,78,21,11,24.1,99.45,28,,NA,5.331
11-07-2023 09:00,7,11,09:00,24,17.6,67,23,10,24.1,99.46,30,,NA,5.362
11-07-2023 10:00,7,11,10:00,25.3,17.1,60,23,5,24.1,99.42,31,,Mostly Cloudy,5.356
11-07-2023 11:00,7,11,11:00,27.3,18.3,57,19,17,24.1,99.4,34,,NA,5.373
11-07-2023 12:00,7,11,12:00,28.6,18.5,54,22,22,24.1,99.39,35,,NA,5.569
11-07-2023 13:00,7,11,13:00,28.2,18.5,55,21,17,24.1,99.33,35,,Mainly Clear,6.363
11-07-2023 14:00,7,11,14:00,31.3,17.4,43,18,28,24.1,99.29,37,,NA,6.486
11-07-2023 15:00,7,11,15:00,31.4,14.1,34,19,30,24.1,99.25,35,,NA,6.631
11-07-2023 16:00,7,11,16:00,31.1,15.5,38,21,24,24.1,99.26,35,,Mostly Cloudy,6.392
11-07-2023 17:00,7,11,17:00,25.6,16.3,56,33,32,24.1,99.42,30,,NA,6.473
11-07-2023 18:00,7,11,18:00,21.2,18.9,86,32,18,16.1,99.53,28,,"Thunderstorms,Rain Showers",6.49
11-07-2023 19:00,7,11,19:00,21.7,19.8,89,36,2,24.1,99.54,29,,Mostly Cloudy,6.457
11-07-2023 20:00,7,11,20:00,17.8,16.3,91,27,5,8.1,99.66,,,"Thunderstorms,Moderate Rain Showers",6.265
11-07-2023 21:00,7,11,21:00,18,17.6,97,17,5,12.9,99.64,,,Rain Showers,6.344
11-07-2023 22:00,7,11,22:00,17.7,17.3,97,16,7,24.1,99.61,,,Mostly Cloudy,6.297
11-07-2023 23:00,7,11,23:00,17.3,16.7,96,16,9,24.1,99.63,,,NA,6.434
12-07-2023 00:00,7,12,00:00,17,16.6,97,18,5,24.1,99.65,,,NA,6.488
12-07-2023 01:00,7,12,01:00,16.9,16.6,98,24,8,16.1,99.61,,,Mainly Clear,6.633
12-07-2023 02:00,7,12,02:00,16.6,16.4,99,25,11,24.1,99.63,,,NA,6.517
12-07-2023 03:00,7,12,03:00,16,15.8,98,25,13,24.1,99.65,,,NA,6.498
12-07-2023 04:00,7,12,04:00,15.2,14.7,97,22,9,24.1,99.7,,,Mainly Clear,6.537
12-07-2023 05:00,7,12,05:00,14.3,13.7,96,23,8,24.1,99.76,,,NA,6.459
12-07-2023 06:00,7,12,06:00,15.6,14.5,93,24,10,24.1,99.83,,,NA,6.447
12-07-2023 07:00,7,12,07:00,16.9,14.8,88,25,12,24.1,99.87,,,Clear,6.407
12-07-2023 08:00,7,12,08:00,18.4,14.9,80,25,12,24.1,99.9,,,NA,0.188
12-07-2023 09:00,7,12,09:00,19.3,14.6,74,28,10,24.1,99.91,,,NA,5.449
12-07-2023 10:00,7,12,10:00,21.1,15.4,70,25,11,24.1,99.96,25,,Mostly Cloudy,6.926
12-07-2023 11:00,7,12,11:00,21.6,15.4,68,28,9,24.1,99.94,26,,NA,6.209
12-07-2023 12:00,7,12,12:00,22.7,14.3,58,25,7,24.1,99.88,26,,NA,6.057
12-07-2023 13:00,7,12,13:00,24.2,15.3,57,27,12,24.1,99.91,28,,Mostly Cloudy,6.118
12-07-2023 14:00,7,12,14:00,24.6,15,55,27,11,24.1,99.9,29,,NA,6.073
12-07-2023 15:00,7,12,15:00,25.7,15.8,54,24,9,24.1,99.85,30,,NA,5.93
12-07-2023 16:00,7,12,16:00,25.9,14.7,49,29,12,24.1,99.86,30,,Mainly Clear,6.084
12-07-2023 17:00,7,12,17:00,25.7,13,45,22,4,24.1,99.81,28,,NA,5.918
12-07-2023 18:00,7,12,18:00,25.6,14.5,50,24,5,24.1,99.82,29,,NA,6.056
12-07-2023 19:00,7,12,19:00,24.1,17.8,67,13,4,24.1,99.87,30,,Mostly Cloudy,5.99
